#Lower and upper bound delineate the 90% max posterior region
#node	date	numeric date	lower bound	upper bound
NODE_0002485	2017-07-15	2017.535616	2017.216736	2017.535616
Sri_Lanka|NA|MN083221|60_DENV2|Dengue_2|E|External|2017-07-15|2017.53424657534	2017-07-15	2017.535616	2017.535616	2017.535616
Sri_Lanka|NA|MN083213|12_DENV2|Dengue_2|E|External|2017-07-15|2017.53424657534	2017-07-15	2017.535616	2017.535616	2017.535616
NODE_0002486	2017-05-20	2017.382654	2017.029886	2017.620548
NODE_0002487	2017-08-15	2017.620548	2017.330015	2017.620548
Sri_Lanka|Kandy|MT180479|231/17kandy|Dengue_2|WG|External|2017-08-15|2017.61917808219	2017-08-15	2017.620548	2017.620548	2017.620548
Sri_Lanka|NA|MN083241|49_DENV2|Dengue_2|E|External|2017-08-15|2017.61917808219	2017-08-15	2017.620548	2017.620548	2017.620548
NODE_0002488	2017-07-14	2017.533154	2017.177494	2017.787671
Sri_Lanka|NA|MN083239|135_DENV2|Dengue_2|E|External|2017-10-15|2017.78630136986	2017-10-15	2017.787671	2017.787671	2017.787671
NODE_0002489	2017-10-14	2017.785940	2017.473814	2017.831507
Sri_Lanka|NA|MT006139|S006|Dengue_2|WG|External|2017-10-31|2017.8301369863	2017-10-31	2017.831507	2017.831507	2017.831507
NODE_0002490	2017-10-30	2017.829807	2017.500257	2018.121918
Sri_Lanka|NA|MT006176|S045|Dengue_2|WG|External|2018-02-14|2018.12054794521	2018-02-14	2018.121918	2018.121918	2018.121918
NODE_0002492	2018-04-22	2018.305479	2017.910931	2018.305479
Sri_Lanka|NA|MT006142|S103|Dengue_2|WG|External|2018-04-22|2018.30410958904	2018-04-22	2018.305479	2018.305479	2018.305479
Sri_Lanka|NA|MT006163|S252|Dengue_2|WG|External|2018-07-10|2018.52054794521	2018-07-10	2018.521918	2018.521918	2018.521918
NODE_0002493	2014-05-27	2014.400206	2013.405563	2015.396299
NODE_0002494	2014-06-18	2014.461525	2013.502413	2015.420760
NODE_0002495	2014-07-26	2014.566370	2013.682992	2015.450062
NODE_0002496	2014-09-22	2014.725760	2013.967076	2015.453425
NODE_0002497	2014-12-30	2014.997137	2014.436329	2015.453425
NODE_0002498	2015-06-15	2015.453425	2014.999043	2015.453425
Singapore|NA|MW510444|SG_EHI_D2/05242Y15|Dengue_2|E|External|2015-06-15|2015.45205479452	2015-06-15	2015.453425	2015.453425	2015.453425
Singapore|NA|MW510455|SG_EHI_D2/10529Y15|Dengue_2|E|External|2015-06-15|2015.45205479452	2015-06-15	2015.453425	2015.453425	2015.453425
NODE_0002501	2015-06-15	2015.453425	2014.999043	2015.453425
Singapore|NA|MW510524|SG_EHI_D2/51931Y15|Dengue_2|E|External|2015-06-15|2015.45205479452	2015-06-15	2015.453425	2015.453425	2015.453425
Singapore|NA|MW512442|SG_EHI_D2/31764Y15|Dengue_2|WG|External|2015-06-15|2015.45205479452	2015-06-15	2015.453425	2015.453425	2015.453425
NODE_0002502	2014-12-30	2014.997137	2014.436329	2015.453425
NODE_0002505	2015-06-15	2015.453425	2014.999043	2015.453425
Singapore|NA|MW510456|SG_EHI_D2/03862Y15|Dengue_2|E|External|2015-06-15|2015.45205479452	2015-06-15	2015.453425	2015.453425	2015.453425
Singapore|NA|MW512446|SG_EHI_D2/46338Y15|Dengue_2|WG|External|2015-06-15|2015.45205479452	2015-06-15	2015.453425	2015.453425	2015.453425
NODE_0002506	2015-06-15	2015.453425	2014.999043	2015.453425
Singapore|NA|MW510510|SG_EHI_D2/48492Y15|Dengue_2|E|External|2015-06-15|2015.45205479452	2015-06-15	2015.453425	2015.453425	2015.453425
Singapore|NA|MW510525|SG_EHI_D2/51866Y15|Dengue_2|E|External|2015-06-15|2015.45205479452	2015-06-15	2015.453425	2015.453425	2015.453425
NODE_0002509	2014-09-22	2014.725760	2013.967076	2015.453425
NODE_0002510	2014-12-30	2014.997137	2014.436329	2015.453425
NODE_0002512	2015-06-15	2015.453425	2014.999043	2015.453425
Singapore|NA|MW510500|SG_EHI_D2/46632Y15|Dengue_2|E|External|2015-06-15|2015.45205479452	2015-06-15	2015.453425	2015.453425	2015.453425
Singapore|NA|MW512439|SG_EHI_D2/52595Y15|Dengue_2|WG|External|2015-06-15|2015.45205479452	2015-06-15	2015.453425	2015.453425	2015.453425
NODE_0002513	2015-06-15	2015.453425	2014.999043	2015.453425
Singapore|NA|MW510458|SG_EHI_D2/16040Y15|Dengue_2|E|External|2015-06-15|2015.45205479452	2015-06-15	2015.453425	2015.453425	2015.453425
Singapore|NA|MW510495|SG_EHI_D2/44881Y15|Dengue_2|E|External|2015-06-15|2015.45205479452	2015-06-15	2015.453425	2015.453425	2015.453425
NODE_0002514	2014-12-30	2014.997137	2014.436329	2015.453425
NODE_0002515	2015-06-15	2015.453425	2014.999043	2015.453425
Singapore|NA|MW512437|SG_EHI_D2/1488Y15|Dengue_2|WG|External|2015-06-15|2015.45205479452	2015-06-15	2015.453425	2015.453425	2015.453425
Singapore|NA|MW510448|SG_EHI_D2/06650Y15|Dengue_2|E|External|2015-06-15|2015.45205479452	2015-06-15	2015.453425	2015.453425	2015.453425
NODE_0002516	2015-06-15	2015.453425	2014.999043	2015.453425
Singapore|NA|MW512441|SG_EHI_D2/47064Y15|Dengue_2|WG|External|2015-06-15|2015.45205479452	2015-06-15	2015.453425	2015.453425	2015.453425
Singapore|NA|MW510459|SG_EHI_D2/16068Y15|Dengue_2|E|External|2015-06-15|2015.45205479452	2015-06-15	2015.453425	2015.453425	2015.453425
NODE_0002517	2014-07-26	2014.566370	2013.682992	2015.450062
NODE_0002518	2014-09-22	2014.725760	2013.967076	2015.453425
NODE_0002519	2014-12-30	2014.997137	2014.436329	2015.453425
NODE_0002520	2015-06-15	2015.453425	2014.999043	2015.453425
Singapore|NA|MW510498|SG_EHI_D2/46374Y15|Dengue_2|E|External|2015-06-15|2015.45205479452	2015-06-15	2015.453425	2015.453425	2015.453425
Singapore|NA|MW510466|SG_EHI_D2/29425Y15|Dengue_2|E|External|2015-06-15|2015.45205479452	2015-06-15	2015.453425	2015.453425	2015.453425
NODE_0002521	2015-06-15	2015.453425	2014.999043	2015.453425
Singapore|NA|MW510501|SG_EHI_D2/46445Y15|Dengue_2|E|External|2015-06-15|2015.45205479452	2015-06-15	2015.453425	2015.453425	2015.453425
Singapore|NA|MW510446|SG_EHI_D2/06043Y15|Dengue_2|E|External|2015-06-15|2015.45205479452	2015-06-15	2015.453425	2015.453425	2015.453425
NODE_0002522	2014-12-30	2014.997137	2014.436329	2015.453425
NODE_0002523	2015-06-15	2015.453425	2014.999043	2015.453425
Singapore|NA|MW510523|SG_EHI_D2/51080Y15|Dengue_2|E|External|2015-06-15|2015.45205479452	2015-06-15	2015.453425	2015.453425	2015.453425
Singapore|NA|MW510505|SG_EHI_D2/47717Y15|Dengue_2|E|External|2015-06-15|2015.45205479452	2015-06-15	2015.453425	2015.453425	2015.453425
NODE_0002524	2015-06-15	2015.453425	2014.999043	2015.453425
Singapore|NA|MW510490|SG_EHI_D2/43277Y15|Dengue_2|E|External|2015-06-15|2015.45205479452	2015-06-15	2015.453425	2015.453425	2015.453425
Singapore|NA|MW510445|SG_EHI_D2/05758Y15|Dengue_2|E|External|2015-06-15|2015.45205479452	2015-06-15	2015.453425	2015.453425	2015.453425
NODE_0002525	2014-09-22	2014.725760	2013.967076	2015.453425
NODE_0002526	2014-12-30	2014.997137	2014.436329	2015.453425
NODE_0002527	2015-06-15	2015.453425	2014.999043	2015.453425
Singapore|NA|MW510439|SG_EHI_D2/01693Y15|Dengue_2|E|External|2015-06-15|2015.45205479452	2015-06-15	2015.453425	2015.453425	2015.453425
Singapore|NA|MW510457|SG_EHI_D2/15402Y15|Dengue_2|E|External|2015-06-15|2015.45205479452	2015-06-15	2015.453425	2015.453425	2015.453425
NODE_0002530	2015-06-15	2015.453425	2014.999043	2015.453425
Singapore|NA|MW510478|SG_EHI_D2/38011Y15|Dengue_2|E|External|2015-06-15|2015.45205479452	2015-06-15	2015.453425	2015.453425	2015.453425
Singapore|NA|MW510499|SG_EHI_D2/46708Y15|Dengue_2|E|External|2015-06-15|2015.45205479452	2015-06-15	2015.453425	2015.453425	2015.453425
NODE_0002531	2014-12-30	2014.997137	2014.436329	2015.453425
NODE_0002534	2015-06-15	2015.453425	2014.999043	2015.453425
Singapore|NA|MW510493|SG_EHI_D2/44809Y15|Dengue_2|E|External|2015-06-15|2015.45205479452	2015-06-15	2015.453425	2015.453425	2015.453425
Singapore|NA|MW510481|SG_EHI_D2/39216Y15|Dengue_2|E|External|2015-06-15|2015.45205479452	2015-06-15	2015.453425	2015.453425	2015.453425
NODE_0002535	2015-06-15	2015.453425	2014.999043	2015.453425
Singapore|NA|MW512443|SG_EHI_D2/38380Y15|Dengue_2|WG|External|2015-06-15|2015.45205479452	2015-06-15	2015.453425	2015.453425	2015.453425
Singapore|NA|MW510497|SG_EHI_D2/45280Y15|Dengue_2|E|External|2015-06-15|2015.45205479452	2015-06-15	2015.453425	2015.453425	2015.453425
NODE_0002537	2014-06-16	2014.457304	2013.493796	2015.421048
NODE_0002538	2014-07-24	2014.559954	2013.670955	2015.451066
NODE_0002539	2014-09-22	2014.723860	2013.962731	2015.453425
NODE_0002540	2014-12-30	2014.995591	2014.433041	2015.453425
NODE_0002541	2015-06-15	2015.453425	2014.998441	2015.453425
Singapore|NA|MW510440|SG_EHI_D2/01741Y15|Dengue_2|E|External|2015-06-15|2015.45205479452	2015-06-15	2015.453425	2015.453425	2015.453425
Singapore|NA|MW510483|SG_EHI_D2/39186Y15|Dengue_2|E|External|2015-06-15|2015.45205479452	2015-06-15	2015.453425	2015.453425	2015.453425
NODE_0002542	2015-06-15	2015.453425	2014.998441	2015.453425
Singapore|NA|MW510494|SG_EHI_D2/44040Y15|Dengue_2|E|External|2015-06-15|2015.45205479452	2015-06-15	2015.453425	2015.453425	2015.453425
Singapore|NA|MW510476|SG_EHI_D2/36212Y15|Dengue_2|E|External|2015-06-15|2015.45205479452	2015-06-15	2015.453425	2015.453425	2015.453425
NODE_0002543	2014-12-30	2014.995591	2014.433041	2015.453425
NODE_0002544	2015-06-15	2015.453425	2014.998441	2015.453425
Singapore|NA|MW510468|SG_EHI_D2/31989Y15|Dengue_2|E|External|2015-06-15|2015.45205479452	2015-06-15	2015.453425	2015.453425	2015.453425
Singapore|NA|MW510465|SG_EHI_D2/29159Y15|Dengue_2|E|External|2015-06-15|2015.45205479452	2015-06-15	2015.453425	2015.453425	2015.453425
NODE_0002545	2015-06-15	2015.453425	2014.998441	2015.453425
Singapore|NA|MW510520|SG_EHI_D2/50375Y15|Dengue_2|E|External|2015-06-15|2015.45205479452	2015-06-15	2015.453425	2015.453425	2015.453425
Singapore|NA|MW510482|SG_EHI_D2/39735Y15|Dengue_2|E|External|2015-06-15|2015.45205479452	2015-06-15	2015.453425	2015.453425	2015.453425
NODE_0002546	2014-09-22	2014.723860	2013.962731	2015.453425
NODE_0002547	2014-12-30	2014.995591	2014.433041	2015.453425
NODE_0002548	2015-06-15	2015.453425	2014.998441	2015.453425
Singapore|NA|MW510443|SG_EHI_D2/04880Y15|Dengue_2|E|External|2015-06-15|2015.45205479452	2015-06-15	2015.453425	2015.453425	2015.453425
Singapore|NA|MW510496|SG_EHI_D2/44879Y15|Dengue_2|E|External|2015-06-15|2015.45205479452	2015-06-15	2015.453425	2015.453425	2015.453425
NODE_0002549	2015-06-15	2015.453425	2014.998441	2015.453425
Singapore|NA|MW510484|SG_EHI_D2/42561Y15|Dengue_2|E|External|2015-06-15|2015.45205479452	2015-06-15	2015.453425	2015.453425	2015.453425
Singapore|NA|MW510454|SG_EHI_D2/10376Y15|Dengue_2|E|External|2015-06-15|2015.45205479452	2015-06-15	2015.453425	2015.453425	2015.453425
NODE_0002550	2014-12-30	2014.995591	2014.433041	2015.453425
NODE_0002551	2015-06-15	2015.453425	2014.998441	2015.453425
Singapore|NA|MW510486|SG_EHI_D2/43139Y15|Dengue_2|E|External|2015-06-15|2015.45205479452	2015-06-15	2015.453425	2015.453425	2015.453425
Singapore|NA|MW510488|SG_EHI_D2/43177Y15|Dengue_2|E|External|2015-06-15|2015.45205479452	2015-06-15	2015.453425	2015.453425	2015.453425
NODE_0002552	2015-06-15	2015.453425	2014.998441	2015.453425
Singapore|NA|MW510503|SG_EHI_D2/47038Y15|Dengue_2|E|External|2015-06-15|2015.45205479452	2015-06-15	2015.453425	2015.453425	2015.453425
Singapore|NA|MW510506|SG_EHI_D2/47131Y15|Dengue_2|E|External|2015-06-15|2015.45205479452	2015-06-15	2015.453425	2015.453425	2015.453425
NODE_0002553	2014-07-21	2014.551775	2013.610903	2015.453425
Singapore|NA|MW510441|SG_EHI_D2/02331Y15|Dengue_2|E|External|2015-06-15|2015.45205479452	2015-06-15	2015.453425	2015.453425	2015.453425
NODE_0002554	2014-08-21	2014.637426	2013.738563	2015.494521
Taiwan|NA|MG895091||Dengue_2|E|External|2015-06-30|2015.49315068493	2015-06-30	2015.494521	2015.494521	2015.494521
NODE_0002555	2014-09-21	2014.721773	2013.716306	2015.689041
China|Zhejiang|KU504492|CHN/ZJ/SX12/15|Dengue_2|E|External|2015-09-09|2015.68767123288	2015-09-09	2015.689041	2015.689041	2015.689041
NODE_0002556	2014-10-19	2014.798248	2013.638815	2015.924658
Taiwan|NA|MG895124||Dengue_2|E|External|2015-12-04|2015.92328767123	2015-12-04	2015.924658	2015.924658	2015.924658
NODE_0002557	2014-11-13	2014.867976	2013.720846	2015.982192
Taiwan|NA|MG895131||Dengue_2|E|External|2015-12-25|2015.98082191781	2015-12-25	2015.982192	2015.982192	2015.982192
NODE_0002559	2014-12-07	2014.933029	2013.830954	2016.001366
Taiwan|NA|MG895132||Dengue_2|E|External|2016-01-01|2016	2016-01-01	2016.001366	2016.001366	2016.001366
NODE_0002560	2014-12-29	2014.994275	2013.914962	2016.039617
Singapore|NA|MH428206||Dengue_2|E|External|2016-01-15|2016.03835616438	2016-01-15	2016.039617	2016.039617	2016.039617
NODE_0002561	2015-01-18	2015.048206	2013.876582	2016.189891
Indonesia|Yogyakarta|OK180521|MJ1-03-12|Dengue_2|E|External|2016-03-10|2016.18630136986	2016-03-10	2016.189891	2016.189891	2016.189891
NODE_0002562	2015-02-06	2015.098835	2013.837941	2016.366121
NODE_0002563	2015-04-25	2015.312740	2014.166034	2016.454918
NODE_0002564	2016-06-23	2016.476776	2015.586329	2016.476776
Taiwan|NA|MG895146||Dengue_2|E|External|2016-06-23|2016.47397260274	2016-06-23	2016.476776	2016.476776	2016.476776
Taiwan|NA|MG895159||Dengue_2|E|External|2016-08-30|2016.6602739726	2016-08-30	2016.662568	2016.662568	2016.662568
NODE_0002565	2015-08-11	2015.609156	2014.695640	2016.454918
NODE_0002566	2015-12-20	2015.967431	2015.311675	2016.454918
NODE_0002567	2016-06-15	2016.454918	2015.939434	2016.454918
Singapore|NA|MW510582|SG_EHI_D2/05472Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
Singapore|NA|MW510698|SG_EHI_D2/33906Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
NODE_0002568	2016-06-15	2016.454918	2015.939434	2016.454918
Singapore|NA|MW510687|SG_EHI_D2/29892Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
Singapore|NA|MW510564|SG_EHI_D2/03395Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
NODE_0002569	2015-12-20	2015.967431	2015.311675	2016.454918
NODE_0002570	2016-06-15	2016.454918	2015.939434	2016.454918
Singapore|NA|MW510632|SG_EHI_D2/13671Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
Singapore|NA|MW510638|SG_EHI_D2/13107Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
NODE_0002571	2016-06-15	2016.454918	2015.939434	2016.454918
Singapore|NA|MW510621|SG_EHI_D2/10769Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
Singapore|NA|MW510559|SG_EHI_D2/02790Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
NODE_0002572	2015-02-26	2015.154493	2013.919123	2016.393518
NODE_0002573	2015-03-31	2015.245647	2014.071575	2016.422902
NODE_0002574	2015-05-23	2015.389343	2014.324887	2016.454918
NODE_0002575	2015-08-10	2015.607725	2014.718237	2016.454918
NODE_0002576	2015-12-12	2015.947931	2015.306786	2016.454918
NODE_0002577	2016-06-15	2016.454918	2015.945901	2016.454918
Singapore|NA|MW510636|SG_EHI_D2/13535Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
Singapore|NA|MW510597|SG_EHI_D2/08861Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
NODE_0002578	2016-06-15	2016.454918	2015.945901	2016.454918
Singapore|NA|MW510663|SG_EHI_D2/20220Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
Singapore|NA|MW510653|SG_EHI_D2/19972Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
NODE_0002579	2015-12-12	2015.947931	2015.306786	2016.454918
NODE_0002580	2016-06-15	2016.454918	2015.945901	2016.454918
Singapore|NA|MW510629|SG_EHI_D2/12444Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
Singapore|NA|MW510651|SG_EHI_D2/17130Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
NODE_0002581	2016-06-15	2016.454918	2015.945901	2016.454918
Singapore|NA|MW510594|SG_EHI_D2/07317Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
Singapore|NA|MW510591|SG_EHI_D2/07899Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
NODE_0002582	2015-08-10	2015.607725	2014.718237	2016.454918
NODE_0002583	2015-12-12	2015.947931	2015.306786	2016.454918
NODE_0002584	2016-06-15	2016.454918	2015.945901	2016.454918
Singapore|NA|MW510598|SG_EHI_D2/08269Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
Singapore|NA|MW510630|SG_EHI_D2/12016Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
NODE_0002585	2016-06-15	2016.454918	2015.945901	2016.454918
Singapore|NA|MW510609|SG_EHI_D2/09349Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
China|NA|MG840585|D2/China/GDsz/D16029/2016|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
NODE_0002586	2015-12-12	2015.947931	2015.306786	2016.454918
NODE_0002587	2016-06-15	2016.454918	2015.945901	2016.454918
Singapore|NA|MW510590|SG_EHI_D2/07694Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
Singapore|NA|MW510659|SG_EHI_D2/18142Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
NODE_0002588	2016-06-15	2016.454918	2015.945901	2016.454918
Singapore|NA|MW510615|SG_EHI_D2/09776Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
Singapore|NA|MW510589|SG_EHI_D2/07129Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
NODE_0002589	2015-05-23	2015.389343	2014.324887	2016.454918
NODE_0002590	2015-08-10	2015.607725	2014.718237	2016.454918
NODE_0002591	2015-12-12	2015.947931	2015.306786	2016.454918
NODE_0002592	2016-06-15	2016.454918	2015.945901	2016.454918
Singapore|NA|MW510584|SG_EHI_D2/06305Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
Singapore|NA|MW510699|SG_EHI_D2/34587Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
NODE_0002593	2016-06-15	2016.454918	2015.945901	2016.454918
Singapore|NA|MW510685|SG_EHI_D2/28576Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
Singapore|NA|MW510566|SG_EHI_D2/04918Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
NODE_0002595	2015-12-12	2015.947931	2015.306786	2016.454918
NODE_0002596	2016-06-15	2016.454918	2015.945901	2016.454918
Singapore|NA|MW510662|SG_EHI_D2/20006Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
Singapore|NA|MW510707|SG_EHI_D2/38575Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
NODE_0002597	2016-06-15	2016.454918	2015.945901	2016.454918
Singapore|NA|MW510627|SG_EHI_D2/11082Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
Singapore|NA|MW510541|SG_EHI_D2/01458Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
NODE_0002598	2015-08-10	2015.607725	2014.718237	2016.454918
NODE_0002599	2015-12-12	2015.947931	2015.306786	2016.454918
NODE_0002600	2016-06-15	2016.454918	2015.945901	2016.454918
Singapore|NA|MW510691|SG_EHI_D2/31413Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
Singapore|NA|MW510548|SG_EHI_D2/01930Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
NODE_0002601	2016-06-15	2016.454918	2015.945901	2016.454918
Singapore|NA|MW510637|SG_EHI_D2/13964Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
Singapore|NA|MW510692|SG_EHI_D2/31883Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
NODE_0002602	2015-12-12	2015.947931	2015.306786	2016.454918
NODE_0002603	2016-06-15	2016.454918	2015.945901	2016.454918
Singapore|NA|MW510608|SG_EHI_D2/09502Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
Singapore|NA|MW510620|SG_EHI_D2/10589Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
NODE_0002604	2016-06-15	2016.454918	2015.945901	2016.454918
Singapore|NA|MW510690|SG_EHI_D2/31441Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
Singapore|NA|MW510596|SG_EHI_D2/08277Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
NODE_0002605	2015-03-31	2015.245647	2014.071575	2016.422902
NODE_0002606	2015-05-23	2015.389343	2014.324887	2016.454918
NODE_0002607	2015-08-10	2015.607725	2014.718237	2016.454918
NODE_0002608	2015-12-12	2015.947931	2015.306786	2016.454918
